message_type,sender_address,receiver_address,amount,transaction_flag,message_length
normal,0xa05d9c2d05968ce06d2de00be3f2112934edbce4,0x02a340cb8b2ba8f12f156da6ca15cd2c1b0011e2,8.0323,1,126
normal,0xe271542456dbcef878a7ebce3af46b09be385bd4,0x81888ca07918e754adb26645b8579c27507c8899,16.8905,1,101
normal,0x49a912e743b6e223a5d02703b2552510cce81b53,0xc6fd011d7fe1f92cf8c41882ff049ab22fe42af1,11.0459,1,122
begging,0xb08f1ecc89089296b8a795a0bd3c24646d21c466,0x6ede8a63b6a894b99944ce76b1cc798e2baac666,2.0997,1,85
normal,0xea2ec49d8fd82f4948821530cd70e31849eb81f8,0x573601f0976c8df5a63c1f176814a6e8effabe26,11.4747,1,129
scam,0xe13d2941eba06d070a0085136c2dac68d37aeb74,0x5aa7c7e747085a890a001260dadb76f52101fdb4,16.3486,1,150
normal,0xc1ff3923d265797bdfeef8409c995a77b6723146,0x2960f6ad9f9933c2a870ba6350db06fd16fb82ab,5.6875,1,98
normal,0x24dbceeb73d2c91f95ff497e6931b39096abd008,0x44955de36c14c49aca7103b7ed1aa303967dab4e,6.3993,1,111
normal,0xadb10da308b39b2f820910b93fc4d093d058e2e9,0xcd44c1959e90c8df494fc7711771086a88698f58,2.7414,1,106
normal,0x44e35b9e96d122860aa837798863a249b3c9f8c6,0x2a6400a6c84d2105f6add3884b90317e0e551ca1,3.8875,1,88
normal,0x8c9553a6829243d1183a86fb52517370af8cb243,0x6fa12d37449638bb3588d97c6c218af3d58119b2,6.9097,1,102
normal,0xdff8bab930c86dc2bfecece8c32690fdef919686,0xb1f12788fdc68b3bb5e6921412e71e7a09d70479,6.5582,1,125
scam,0xcc7b8a968e4244e0f6967129e76511f214f06067,0xe7131d6b1f18d957d77e7747de7d337b42684135,13.7439,1,193
scam,0x1fef564e6b718a445b9367b216b5fbe61f835836,0x0755a3591e9f558c29e552b8386f8a1b01af900d,19.4639,1,146
normal,0xe9b64be41d5ec9886e28a8402518120b394869f4,0x74a96fb177118b664c4aa6632bc3dc07f5d67288,23.2527,1,128
normal,0xa5cc4ee066e56404e326aed3bef5c93e5183b861,0x7d08d2c0555c788e90019842a0a0b4fc3cd25dc7,10.2644,1,200
normal,0x9795d17236425d82b5072b7cbefd43acdbe74f89,0x365126de7700a7749dc2d02205f4b10e9c588f5a,3.3252,1,143
begging,0x832ffa89370f291b0232742b392a1b44cbf7f22c,0x8d1b94540b1080b2f16eb7a71bf77f8e7f899fc5,2.6109,1,69
begging,0xeb79163ba972e418982b2a5630d64eefccb14ebb,0x907619389bd5d4859480a386d1c5fb5c7f1b930f,1.5024,0,31
scam,0x2c106cba4b223e5612c27ab4d0c30804087a6749,0x97f68ab8f027ce912b4fbba5c0f5ff80a2c3e574,125.5315,1,212
normal,0x52da78915715780ebc74f8a993cb0592714c4300,0x7ba7b25e3c4479257927fd195fb79cef80571121,6.7539,1,144
normal,0x98d582237abf45064e33ca3830ffc0c59157bf95,0x231a717cb283d9b8e87553104dc5ca8673fc42d5,7.4245,1,145
scam,0x26afdfde2e84ce9116c209f5afce8ee4eeefcdea,0xf96d46f962c44f4ef84274fcef56f71ac8ea9b6d,110.244,1,177
normal,0xf92ad19b621ebf5f2628999126306fc5d3e59445,0xbc746f33ef069e8bb89df8b118717c4ccf6ed3d4,21.6028,1,118
normal,0x1271a44270c53c1b2f98c7af465c001a7806c3f6,0x263bbcb1670e86b4de0a23b71212d66de3b7a554,7.4545,1,151
normal,0xb7bfa81e7732f9dab5464827b708c73b6ee9d06a,0x5973d92a6a4080847f8e9f26baac9fff88971cfe,26.951,1,111
begging,0x7ea9d95e338ce645cb61ff67a2231d3c0a2be342,0x6ae6963670b224483294df39a328f4ffb434cfff,3.0987,1,58
normal,0x8b92236285e5b6a144cd0c2895a6dd1970252286,0x2f65f0e25a54d6032a4e470725b094b079d5d3d5,42.6551,1,115
scam,0x4403315ec58b3caa780ef178e92df77268e3a87d,0x8cc0d8ca21dd3b1671e2724721ed60139ad0a5ed,2.4678,1,214
scam,0x257531a65b5932721ec2fdd7255a4b5959e0064d,0x5910dbb66c9bd75a2e6f252029e15641faff23af,24.9475,1,136
scam,0xf131e242738ecae643cd965c8a99971223782580,0x814e38325af42fabb9e4fcefb32c34ff8e073796,8.0958,1,151
scam,0x611708a1a95c677f78c2241cf2f422e316f3e503,0xc181318f98a404147ef74719dd52d77bf6d5b8d9,11.6084,1,213
begging,0xe99e33dc5e37aa82ae2a380152c25cf44896c59e,0xc7378379bd96ead2284592eff2f8ba66ee697a9c,2.8116,1,101
normal,0x8981e203bb082d1d789dec4a4e1d1b9f5c3f42d9,0xde65455fe901e0506bb5ad50dd8872a98cdf6434,21.1697,1,104
scam,0x05a3d6ed0596d1864f4fb481a5fbb5d2ed850b7d,0x57642f84f941f6327a8bbbfacf235aca3421832a,22.5599,1,146
normal,0xe0e47152a360d040cc645b29c197657b46c5bb52,0x92d8dec0ee76b16fb59ddd7081c9246336ac79e2,6.2224,1,134
begging,0x716ba152202429bea9e7d237f48198d1511674b9,0x7437d6d0a3719989c9ce06737d98503303ddceb6,1.9325,1,73
normal,0xee05e46187153e24e9d9a6262fa0e7d5f0c964af,0x8f9b6319420a930f0b0126b1186b2c687f7a4aca,5.0178,1,93
normal,0xb1cae4756f0030253fdc00e838a6ba92cbb1e473,0x00fe5f14c17f51d4c61ec23a0e794edfe231d5a2,11.1043,1,131
normal,0x4111abfec39cf5304cc1a8153d1a1ef60fe83aa4,0x13df6c85fdb07a8972057bb110dce983287d7a5c,5.777,1,133
normal,0x51c0cf2b8953a9b32f7fa7f3b8e2085b8de1abd9,0xcaeed2c6ba1857a1f18991dd401730bc9726f935,5.4729,1,112
normal,0x4d31c07117c832d452b01f1d205823bdf00fc21f,0xdd6620b98f4723555376e23379dc1feaffa6468e,4.6854,1,99
scam,0x623fee3c51395289cb5f7f738867f49057734c88,0xa2aad2b618c4a7bdca4c536656e9cc93e1d2db0d,18.7355,1,215
begging,0xf66a842fabc8361ab5c892de44ddfdf4f6c24c17,0x53db3956bb266717e5014564c0799827908b6edc,2.0069,1,101
scam,0x082535b29174b838516ee94e158c784d6bfa0544,0x4ae08c5f7cf84c69568ac425ec3b597a1ce8e0dc,139.6574,1,123
begging,0x255e6df042f5cf9e3632096a53e3b6e4571b8ef8,0xbaf991f9204df849100a3b306d6cd2d8a4d45460,2.0894,1,124
normal,0x91ad46d03f08377a2a8a6580b3f1ebbbd35a867b,0xa760265035b150d99c7bcd24eec8b9dea7e3f905,5.9325,1,86
begging,0xfe8bb46381e64893e92ca6daa8d9ae1c1d519d40,0xf514e328f53b1d700fd1cf7eb6d00a6ae3e42b8e,3.9912,1,95
normal,0x819295e02485d3db01fad698322cfd3150924968,0x30cde9b97cf98ee4a1cbb7bc38081350b35dbd09,5.7226,1,120
scam,0xf16126617b180b65c57ba33ae2b407a00acab1f4,0x5496d1dabaad523dab7ff38d65cc07a8a1757508,2.499,1,248
begging,0x5af66eb4fca7f7fc2d002f2937e6a13b18f04fcf,0xa26f50828fb685ce0917b25d3d7712717ae0eefb,1.2504,1,82
normal,0x202dc494e9cd1efb5b114dcdb2ea6c1945901fcf,0xc7e3c1567ac4af78514bbab7e9ada021b61f2315,6.0564,1,129
normal,0x6c7645d3420fcbd92007a7f689670aa0d3ae6b32,0x938051dc05bec0b6c3473744b174fcb27e6f8719,5.1028,1,103
begging,0x4679f679c7e6ff0e3393421c28cba8cffce4b7c2,0x52259ba0804fbe6007c87f439fdde30b3f46bf85,2.1706,1,121
scam,0x9e04f421d93c50b8d508754205ae88a891c2e9a0,0x50744a08ca582d875f2a85a642fd0a6dea7d1ad2,27.7994,1,162
normal,0xfe4d7463d14092f02694d40e1e5bbaed78ab64d2,0xfeaacda6f52ed5e355f68a819fdfe9c8da6575df,14.583,1,175
normal,0x704a2529f36402a40ea12fc724d06beb17f7e283,0xb01451c63bdf841914a464d3f35b97d20227253d,5.7662,1,115
normal,0xeaa1704394c7eb3b44c73bd79f5e4af597b2b88d,0x5f6ae52e65d519f896f4644f0ef00ac5b48bb092,9.6663,1,158
begging,0xd71f592762ac0d4d30b58aa30ed3f2a28b91e516,0xcda9963003b712f4eeb16a0cbdfb13b862986606,1.9129,1,59
begging,0x720ceaa7c5cf3bdc54be1537b298b9229bb8eab0,0x6fbd42c4d0db4493db4b879433af188920731026,2.8459,1,96
scam,0xcbb5d4b0db3d1013e4386f8eefbc6153664e6674,0x381a0659a6e9bda418c0b0df10fe7dfbde349903,40.2464,1,121
begging,0xfc541c4e17b31ba85376872709a070de59638381,0x7b71a14a5b92aeb779a2c459ddf73ea24cdf3f13,4.1979,1,78
normal,0xb576629fe3ec26c6a28dd951a3c78f2318231f38,0xd4104d75eaf122348ea58a441fab4a093a892ad2,11.3809,1,136
normal,0x7aa1e999c0c36d741588f2f48c11a83efa3f3022,0x1bdfa449ed0824b5c8308cbc49812d12a820a4c4,16.6637,1,164
begging,0x8c87e5f0e35faf72048d864cf86636539dbc47b6,0xfd6aa800f786bef9e3720e2778e85b8faebec737,1.5775,1,58
begging,0xec2436df6d9430eaebf96dfb4e0098a2be84da5c,0x733f9b1c5b231f9f0eb25922f8538586538c924d,1.1975,1,80
scam,0x204600db42e176302b85a0ff8a6f9d00092e6ebd,0x4646c91a436bca9ea0e0e632738b71dab1ac0de9,12.5732,1,133
scam,0xe80eb68b204b1bef36b9e62f00787e96823dda56,0xe5b5567b7d4470d33a2542e3ad5490b64f4b4102,27.7728,1,134
normal,0x748da2f42eebc21bebc21086c8e5c92eb8f244a5,0x9f92ac7d9b171c22c10f742076752ce1c8815c4a,8.6829,1,134
normal,0x96728e378a4c52b3eb053043e2414353ffa747ad,0xab4d2c692921d33311ca527b771ab8672d176f78,7.9183,1,71
normal,0x13e6ff2b50a28a29df30dfe17366d1c31af3808a,0xc2fc672a876bbcf2e487fbaf015c22b2906625cb,16.0759,1,144
scam,0x3041c8e7eda1ecef7ae1e869840eb751482d089f,0xc72505ee4e230d1eb6de75d6695333dd651a30c6,7.7763,1,249
normal,0x1fce1ec9a400010816a5eac564f2fcd2b5312e4a,0x212bd5b96d0b3544e83d0b601e81b4e8b6a7c5d5,7.4699,1,137
normal,0xd6207b4fa6ed3c744f33c8d51fc587ff8f58bc46,0xe70ff92d095ab6bb08a6bffca4ec4a15673aa7e1,5.0675,1,101
begging,0xe7a00e6c8099c8cc7fc72c2306986f1937370239,0xe260e0f6f821bc4948bbc46115638f4b7c198057,1.7895,1,42
normal,0x8da65b292af7dd141dce13db5c0eeefa1e7115af,0x1cff4d836230062a0da199b765d77dc8b290793e,11.5508,1,102
normal,0xc7139f3b35218185039362833dec883b84a1c944,0x3703b9ab7b7de7a3baffaf67d20e6ab6c42d724a,8.6377,1,64
begging,0xfee68b173bcc64cb1d6ad63ec93afe6bc1ff73d5,0x5f93c4559769190fbd0f4d70ca473b78cff66aaa,1.3714,1,139
begging,0xf190ede6c0cc3289229258d66b61ed4e9cba3565,0xce7b5366ecce2aea7920dc450d1a193d4a988b97,2.8905,1,64
normal,0xfa87e704b30b1066781e4064e0e65259e6aab9be,0x7a898681c6b0234be12e092d28474b8ef5985fce,21.8586,1,94
scam,0x63eb759f69ec73a79c9cf768c8d9bbc8dc908131,0x79732ec8a31392e5fe55a20d462b2d8b31064817,135.5606,1,212
normal,0x19fbc1672c670f9f6db3fff12b293909953ff43f,0x16b4b1c6b5eff8b1c889934a79fc3718ebb88464,2.8337,1,91
scam,0x1be66a501b26c52df1677d0b032a647e9d48f3f5,0xcfa42ec6c30ce3e610c30c0f8a6cc8aa2e1a7b6d,32.0314,1,200
scam,0xa7e5ad1df06898bcd8d12d2d20da8b814a3b68c2,0xde4298898ea8243924a03de1750f73addb1a79ec,6.487,1,276
begging,0xbcc90973ee2303da29fb031dd0896006501a9918,0x5bb1c66db551aa418f64537e178744cc30667713,2.9284,1,73
normal,0x870f5ac09f702ab94ec43e265bc42de5a5ac670d,0xabb7ef95de313fc05c8ff038d2db55ecfaf5d6d3,9.4918,1,113
normal,0xe82a044ef2eda95c725ba3e0c3927165da15ebe4,0x613680ecd78bb0eac14e9a326bbc646528b4f58b,2.6617,1,137
normal,0x4eaa5a33f567b1098d48da1b1f986c01bac534b1,0x92e3186d06445a321aa96dae3c19a2534938abf6,2.3739,1,94
begging,0x90043b1d89fe1393b29bf3d15acc2b7843486518,0x0b5bec96545ba4c100d8b6a4e7a0c0e4cb95054e,2.9001,1,82
normal,0x42eebf9e0730efbbbbbe23583fb0da766918b293,0xd70fc0fa9e5a5504650ae006efc3b2dbe76df8e2,13.3243,1,79
scam,0x4340bcbf00b79e34b31de254dbb378303f932150,0x127a31f68b69933561d5d23f249ef8e15581be73,3.1095,1,221
normal,0xd000f216790f07205ef263a489a746dcd63eb458,0x4eaa34545e39491da65ed2f8ac3293ffacb09f80,8.4524,1,159
begging,0x1a37b8200f04825bb8883229cc4472b7adaa7d87,0x97c13adc8ed7c729f14379c95d4d0d0a68fbd354,4.8394,1,77
normal,0xf7491228ee8cb2be449b35459f902c71ef832107,0x27f156cdaa29d82a912cae89c8dc122b2268aee4,3.1157,1,35
scam,0x58d257f09f0554423ff860600aa98dde6a946093,0xee75a9ddd47e28c2f11ff7250520877005fe13f1,11.524,1,127
begging,0xef61bfd5940e06f841c975c088a67a3b51404e2d,0xc542fc5db3747790eea042947bbe805b2892872b,2.2129,1,118
normal,0xfb603aaf946c383fb11d5c547699d22df288672d,0x908f10e25bdec81b8b5c1eaf3f29ea08c3ee67c5,12.0316,1,114
normal,0x24861e4d335c42bcd03528c21271bd8d9ed3f894,0x97179d981b2280d720e4d6ae306ac740a0a2dd7d,10.3119,1,133
normal,0x08ad5feb1c30bcb3a40bb8d622035003d34c0ff8,0xd45f353175e62377db6f6b8573f32327ad925e52,8.8571,1,104
normal,0x396b656203827e7856356a3b6bb8e19ce88d2a81,0xa6f86d173421ea4b2d55cacfea7d6550d74b6d6f,12.397,1,90
normal,0x5a166dede042e08e08c419f9ae41838862c5b48e,0x0f8eb802e40b25148f46fc85bc6c44ce14079a6f,30.1573,1,134
begging,0x1af451bd868058b3bce0e01b891e936e0eaf1c1c,0xe40b8dd72daba00ae685d0e561c4c4cac06e91f0,1.6797,1,84
normal,0x30190ffde3945a8b281871a1d35dd6dbecd5f6e5,0xca5d2b2c4295c69287fac5daa02d4514c1e732b5,10.2357,1,134
normal,0x2425c055eb96701ba822e3303ff45ddc80f2c2ba,0xf80f02d0a0b50fdd8de7aa9e003ef6822676a5a4,14.8831,1,58
scam,0x706ee09fcf7b30f1be68ae64ba4a0c52df00522d,0x4563e3fc00e147986843882aaecdef5585f84e17,30.0632,1,197
scam,0x0c28341d737093d06854631fee0161dbf91da560,0x71191bd43e95b0df1dd48136a0dcc845caa2ba22,5.0953,1,151
scam,0x6f4d5f82fd4ce5261907d50f383b9319f4567a16,0x0395f38cd3e8caf10baa0a301b2e6e2d09c8af5e,6.8944,1,108
scam,0xb2f23d28ce505af8c447277f9a9d0ed69ea84250,0x5d9c44fc373d0f244b5db1e48ab21917961baf91,11.5242,1,188
scam,0x2b4d845195f5b96ef13425d78797c909254d47b6,0xe93c3f1b4f5162fb7cc34df00af79b89ae222014,13.7764,1,166
begging,0x25120ab54319419c9014cd6baf4afb01548b9c41,0x876d403426156d105756433a8ce2b2d613b57a31,2.5943,1,76
scam,0x9ce4b6e2a1647c05133e20e9c7ebc55ae27bcbd5,0x3f0011bdf943369fe73ccef4a5d09fb275e55346,23.4086,1,220
scam,0xff39f37d7865a154363afa280a350a46d426a6c9,0xfbcd470f8dfe0ec9fe7fd53d56ef02964120ad26,116.1559,1,180
scam,0x48886ba6b7b99b5febf5cc211a3495b6fa8c7854,0x0f4b6d00868a361ef638c87c7f4beeaf06e7817c,28.604,1,169
normal,0xe5431a69015f27b2bd837def4b9f2b568241e709,0xbaadfc4b8a01ca432045855dd51b98b83d8fdd06,10.5665,1,140
normal,0x1e2521bfd8a7d3346cfc9f797d6a0291c9a8a577,0xc8bbad7ec756806849e5b566cabc6e0a08b592bd,25.1565,1,103
begging,0xb9582b4bacca08bc745ecf0bf7cb82e218da1d7d,0x116ec9f945cc92d63e8a089bed005cf636adb85f,1.8842,1,135
normal,0x5ac1899214fe5b99f2f87614f8e29594b15f0301,0x8e3de45e91a1a34374eb1e3a700af3b975a65992,7.3227,1,128
normal,0xaf0cc57609ad24afb90256cfbcdcbdaa9709b37b,0xbf319859c1288bf0557a8b42b4b7e11447822571,20.913,1,124
begging,0xe668110cf3713db1c852dac42cda6318b42d1e9e,0x6680ea2e01d7168e21de0c5ec16cd87dae8afb5e,3.9201,1,84
normal,0x9d6ef0edf1d4a0495d703d9e8c2ca3ebfccc32af,0x7a5935801eafd356b1a985cdfe70210f9588e139,8.6745,1,156
begging,0x1a0eea03a24ebcc8d240d2e3be0bc39c5485ea70,0x7fec7007d024ad86eb35ed1cab52afcedbf2a344,3.8056,1,45
normal,0xb4d92c28452ae8f9d2a3bb350efd1591e9de6b62,0x95f486805ac9e2a69c52c1448df97cdb2e82a149,8.4476,1,132
scam,0x20f29b1d9ecb929bfff1449805448b8e5e9c62e5,0x4af7b9ee28da467516ffceec48483248c6adcc4f,74.2926,1,132
scam,0xe951f059ddb4bbce56c04041a9ae55d830000c82,0x3ff97d977d42f9139e1a189cb5d7f92186d7a259,17.6455,1,203
normal,0x073a67224006d59834a5b5fc17373aa79cf6e09e,0x42be06ea922bdb4ed2a11ceda35ecdab85b2d653,9.5011,1,109
scam,0xdcec73d0d5ce9a29896426e599cf25a579b57d1a,0x13ba1e6733dc61f3fa76c7e7a41da96cabe8452c,9.6832,1,194
normal,0x2fbb1d16e70925f42831b4fa26569c6c3ec628ce,0xcdcd348abc266de719d65c6d381a03d348c1de04,12.3105,1,85
scam,0xf8c1922bd0d3e3ac25ee703e490938a3efbcba91,0x342041bd06dae7fc93221ff764ec16692cd2b0db,31.5194,1,105
begging,0x2edf87a9714dd1883457e7f6af4042750ee55282,0x2f32e6f8986213862a06143585359cbcf7a92576,2.3073,1,81
normal,0x53638d71e87353207cf7d4ab4b119633e454dd0c,0x01ad515d854f3a955e290db31ee7b9e8b4b0f95d,11.8495,1,127
scam,0x867bd5d0e0fefaa17977cad35986f3cea4b927ca,0xdf4ef21264512837c28d19743c32da5b3d9512d3,8.6671,1,171
begging,0x123b35dc69be9b71cc2a201282d48266e80de446,0xbe004bd78c90e93c39ec51b9fc8f1b927a6f86fc,4.5922,1,131
normal,0x3eeb203f62eafcfcf0a1c22def8350af01f41806,0x7513b93aec23b870428210db0420ea7d095bb087,6.9479,1,104
normal,0x4ca8f3d7b5c5925fe7580f6119962848976bfdc0,0xb34b8d6b8458eaac5545de2d79f14645e917858b,8.186,1,142
normal,0x965bb5685075d80e588a9e26c7e2599f39aa7f68,0x6d4470f090da9a8e1b002fb46e09a7cf4be8c2b1,9.5681,1,104
begging,0xe300839d4bdb54340c337d0ae0cb30520a257fb5,0x8d21c19987b99e8471d0fb76ac4d0a6b069deb87,2.8189,1,79
normal,0x16309509e12484ddfa41cec4bb99428678ad155f,0xd5729bd94563844de6fc896055a671ebcc41b997,5.62,1,150
begging,0x7b17484ee3162032a8c072b2199350f96ef25473,0x0b152d5bb0ded9b307af414933efdb996a02e61b,1.1438,0,127
normal,0x422779d8122bbd777444b8cb70e23c07c644c874,0x6918ef206dc4d4ed62ad36de3bf5f95aeefd069a,2.6814,1,130
begging,0x178d0ff8ccb10ac6e15d1a76b803b8e270995e1d,0xe776bef7d6494b76b022811cc216286bc55ee22a,3.4444,1,83
normal,0x3e9e57e53340d8cf5ae111bb88bb80227d8ab1f0,0xfca546ca8d4e7f3abd92f40b6a26713175e87c7a,5.8057,1,122
normal,0x8aabb5d81f0ceab45558d71846c388a4e55240b8,0x862c649b85a42bf9bc70518fffe4007a7a5c0e12,12.214,1,134
scam,0xca71555cfb8524ce2efb6f7c1bbdf5022dfbfcfc,0xf43a2351282bef462cd004a37d873d34f0cde3a8,37.9269,1,158
begging,0xc92755c238c47307bf7ead00c675d600c13e79f6,0xf54717af9a84440f841d1ef42a9f84c08112f3bb,2.572,1,67
normal,0x76f849f1086bf192a0d0e843f7f097a2e10e94ac,0x8afd9e57135f3e10435134d211f49218317a7641,14.5,1,96
begging,0xf56d74b1edd4925a82b25ec830fd745057c639e2,0x9321c699c01e14ac20049783b6e6bebc5f8aa795,0.6354,0,80
normal,0xe0eb764fa3e5f504752bbabfb83060f59be5ba78,0x8d8b43f1445dfdd1d1bac74c4c0c466e2db7ea9e,14.4572,1,48
normal,0x0f9ee55cc988b2eff3c26757fa0bc56be02550b7,0xbe7224280b2fee46ed72b8ad181a652fc5ffe90f,22.8751,1,129
begging,0x142d4ef09a9cbeee8d5c341437c2f091bf77b43e,0x70fbcced31acf49868b7f36f56f0779a3781d1c5,2.4943,1,85
begging,0xfec6c0d4771724b94c669dfdd0f63ad86d953e6d,0x46c559c4981af2193d36a0b4ae582523e9857ad6,1.5263,1,46
scam,0x38add7b3212b6580f0f13478d02734f07201be33,0xe03cd1799a17d9dd25e31637d5820dbcae56c0ed,96.3316,1,145
scam,0xb78331d40384852827a50f36cb30b5cbe25f994d,0xd8db5dd264e089d86c799a8b950f9ab60dce90e3,5.381,1,211
normal,0x50a0c1ad299bb8f0e7f4ca97a4af3e2cb23dcece,0x120b6ba34fa47e3b83f6b3781b56126e8655484f,7.2517,1,138
scam,0x2d2f7ecf7212b9f629aa63381f28a1cd21c85f20,0xba6a6415cd3ac950d13d596eebdc3ee59c736495,4.633,1,159
scam,0x89853e0507217dd3510899cddccda8f5f5a87a83,0x93a2b97ba763b26890fa93b087d8b4d4df59c15e,33.667,1,218
normal,0x0a0279d7f67e0c67bcf1ff6e9669914dbdaffa93,0x1f43b1fcbf201aca6291e04e59ae40f96fad2d1c,4.168,1,110
scam,0x54c734032b76da243464491ac5c62ea8799f9ee1,0x287df0a1208d1275281391bda4d6c9078c101ddc,81.5673,1,134
normal,0x4af5222bf7171505a0cb32593c7f8e01852d508c,0xc7a5003decf540abff0ac84702d92d04857f6500,16.8621,1,174
normal,0x261b19fcbe4b586473aa85e7b803f2d14a02547c,0x877d81c021008caae4678e2d6db78822541f1214,7.4173,1,65
normal,0xe27607b6f8ef6f3c58969d721f8fcadb2fdd0ff4,0x1289bff75016f1ca17934897c678e01003bc62f2,3.0817,1,63
normal,0x9dfef665d920dfbad467d65fd292f473968445cc,0x981c90b86eeace6793792887ea88084d53802d76,20.1101,1,126
normal,0x979f5cc249b055877da3d94a81919ff5902fc96c,0xb197e115643bd6eed6aa43c6f35b2597c4fdad12,10.2741,1,132
scam,0x4906c72b42435528df94ee43fdead51218090ba6,0xee8e2528010b9e87303137b868bf6b633d856f60,87.3203,1,191
begging,0x144199257b1e646157e2c1bd486074aff8d8bd5b,0xa7d7147e517961d20aa6a0d6461484696a5c7b07,1.6885,1,73
normal,0x66c7323f6ff26e24179d8ed8dce6996ab33d1444,0x4619c7c45dd3fdbd75e7995fb8d41649ac73a1d4,13.6049,1,108
normal,0xff68560c8a40331f7a437357ca2abc05bb8c3c34,0x592649f1906daf55aa41838536ac682a3a467f6e,16.9502,1,133
scam,0x589e3ceded3359f39fc76b5c85ec614fd867f3de,0x503006701075fa9f671ec9c5deb4d8bcb8fab43c,49.4827,1,247
begging,0x6509b189ce662670469a2fa497329de37f732c7c,0xe9bec71c92a462d9d2a00c67ed7834074f9516cb,3.9267,1,134
normal,0x39ad832327fcfc517bc863f64bb6728fc6d4ccba,0x1ab865f5a94b7667d8a95208b15c92dc3926ebc1,17.1599,1,97
begging,0xb3bf1cd30f805059dd6fe16eb3f5b9405460b7f6,0xfb9f5c81035330e6152e464de08911765a12b3d6,1.6079,1,108
normal,0xc0ebb4f2b4ec7a99242612a9f8466a7df8ee0195,0x3b9e35a1c5dfcb4d4c6353e0ddb0a37cf946a265,5.1256,1,141
normal,0xb9fd67674f0e743b3095ccbd9b0d7faf395c6c21,0xda0337d60fa9c98495104fc7512bf66f8a2ce544,11.008,1,90
scam,0xb34d1c004797fcf94695049ce38d6f92eaa66650,0xf26f74e93b22cd055154a70c15bca1dc9a057b10,15.087,1,95
begging,0xeb599bd8652e4f49c9db0fdf55dcc39ce5146bb8,0x2557ecaa87f15d376edd42a1f6fca47eb6c1d346,2.2057,1,39
scam,0xbedb3e14649dbc0ef3f8a8efcb3f213cd6cec2d0,0x8a93844f1a248e0fc0d2ece66bbdddf034e4026b,16.6829,1,167
begging,0xa4ff36ab835db43b64254395e0f4353beffa68e3,0x358ced04cf6ff6f9b77feb3f8243d91c7ac8f0da,1.5913,1,137
normal,0xd79bc78b7123a56b2646a195daace0658dcb9e06,0xa34154bdf552b1b0d9bf2a6e987d141a4b7a9fa3,6.159,1,93
normal,0x5c0c0f7aecfd2f60881f712f46eb9467512d9d5a,0xb6ceafa3240a5be05e69398021e209fc6ef26272,10.2707,1,148
normal,0xe28bbba51c3e45786530574e91cfad455b0c28e7,0x5ecc164f9a493379db3234466885945b164b0ab5,5.2532,1,120
normal,0x8503e1c5af90ba607b21d84d67569ac9e1a1c36d,0x229435133b1d784725759a3da899ec1cb7ed011e,2.8066,1,151
normal,0xf8647dac48c607605983fb9900548d5cad9a2363,0x3681e5c28462875c25cb8c415b0926237d16c6f9,4.2745,1,111
scam,0x9068a580746ae07bb693e3628fd369619a8730be,0x6a433d3258dedb4340ffe0ff558674dd84130cef,25.2543,1,105
normal,0xda4757e6dc524d5ba3746339c443344236a43dc9,0xbb7551581ad4862b7f87daefffa77d0eba14a066,9.7561,1,124
normal,0xe7b980312e8910b3c6ef2134b2b55e9b133cb0e5,0x01ba3f8c742ed60c1b0dd8fda5fc0a8e00848de5,11.6736,1,124
scam,0xc94b26e63fdc69e3d3e6fad080b7b9d8ca24403a,0x4213c633a705671d76d894bc64db15dbb737baf5,38.5766,1,134
begging,0x7f7a617b05cdffdbec8ac253f1228ab1a7df06d7,0x2696629a962231c6efb0cc1ee16b84cb4c12f54b,2.4132,1,91
normal,0x4cd69ef67e83658ae28843b7d1c5b87d3bb65204,0x6959937765057ef93599c0076f49aea65e805e9d,20.3997,1,82
normal,0x26c0562e5ad68bc0952b51e2f862c567a12d9fec,0x2670ba1f167f406b5adfdc93c0403f8ce812dcc9,4.8801,1,108
begging,0xc5a49bdd155c6d0d3aade5ceedf990405b9a8a81,0x648b9dc8e1fbe29652561a4ed8d5fea48cdd4a63,1.8588,1,97
normal,0xc55823c27cafaf0b15f3700dc022920bdacbd970,0x5ded075eac8ada9103a815d73f1525e7bc5c79b2,16.7263,1,141
normal,0x95fcce6039515ffa78ba5d055bca85df1f914319,0x451618bcf067212839f1cf41a2f8d65396540664,3.6391,1,97
normal,0x11d09e48620501fdff6dca19d0c7873388f84af3,0x4a5d10817ac68632d86506ca2488f32b6c3d6760,20.4737,1,124
begging,0x0ef3f62558f6265e6b5ef147ebdfa54d79f80f17,0x047f00ff764f42af722af353e30b4eeca02e5532,3.6848,1,159
normal,0x6e86e2a946e97e48ef3c2f654480946d9074256b,0x8413a62e98e1e4f78f03c46588f9d127f480ca26,2.0004,1,146
normal,0x283f1dd6f4f77f103b3511f1e309aeab1af6c0a5,0xd0dafe7619abafb8c50b26c944974420f56c2245,3.4136,1,102
scam,0xfd7575112ba4de360ebb18732da69fc633c2c20b,0x28d6343e0aa14b67f11aebaa2b0c53021cddb810,10.7217,1,168
normal,0x2259cd3aafc2ce85460110c02551572191bbed5c,0xaa2627de4638bcd99f2a883e010a2a7a9c273a93,8.8281,1,128
normal,0xc74492bb4e97a6561b6b451b922c5db5bd54b79f,0x1bdf8411da84c84cb95dbda3ea0a8440ef620dea,22.0624,1,130
